input1,input2,match_bozorth_mindtct_m1=1,match_mcc_mindtct_m1=1,match_bozorth_mindtct_m1=0,match_mcc_mindtct_m1=0,match_sourceafis
_home_Analise_digitais_2004_DB4_2_2_2,_home_Analise_digitais_2004_DB1_1_1_7,7.0,0.0165013,5.0,0.0176019,1.39338533940807
_home_Analise_digitais_2004_DB4_2_2_2,_home_Analise_digitais_2004_DB3_4_4_2,8.0,0.0137589,6.0,0.0159772,1.47121333527584
_home_Analise_digitais_2004_DB4_2_2_2,_home_Analise_digitais_2004_DB1_2_2_6,6.0,0.0157593,5.0,0.0150529,5.80526340533289
_home_Analise_digitais_2004_DB4_2_2_2,_home_Analise_digitais_2004_DB2_3_3_3,9.0,0.0155464,4.0,0.015511,1.74053807303807
_home_Analise_digitais_2004_DB4_2_2_2,_home_Analise_digitais_2004_DB1_4_4_8,7.0,0.016195,4.0,0.0156151,4.51012571342604
_home_Analise_digitais_2004_DB4_2_2_2,_home_Analise_digitais_2004_DB2_5_5_1,14.0,0.0157507,9.0,0.0157155,1.37322928807304
_home_Analise_digitais_2004_DB4_2_2_2,_home_Analise_digitais_2004_DB2_5_5_4,9.0,0.0149786,12.0,0.0164511,2.57572242572243
_home_Analise_digitais_2004_DB4_2_2_2,_home_Analise_digitais_2004_DB4_3_3_1,10.0,0.0154633,5.0,0.0150839,8.15291943724287
_home_Analise_digitais_2004_DB4_2_2_2,_home_Analise_digitais_2004_DB3_5_5_3,5.0,0.0144271,4.0,0.0172187,0.83792208948459
_home_Analise_digitais_2004_DB4_2_2_2,_home_Analise_digitais_2004_DB1_3_3_1,21.0,0.013169,19.0,0.016875,4.28172361592186
_home_Analise_digitais_2004_DB4_2_2_2,_home_Analise_digitais_2004_DB2_2_2_3,13.0,0.0171748,13.0,0.0151036,0.76199541199541
_home_Analise_digitais_2004_DB4_2_2_2,_home_Analise_digitais_2004_DB2_1_1_5,8.0,0.0200945,4.0,0.0186112,4.15279188985802
_home_Analise_digitais_2004_DB4_2_2_2,_home_Analise_digitais_2004_DB4_1_1_5,14.0,0.0144086,11.0,0.0147057,0.87091092177299
_home_Analise_digitais_2004_DB4_2_2_2,_home_Analise_digitais_2004_DB1_2_2_3,7.0,0.0165229,5.0,0.0141317,8.79197580684207
_home_Analise_digitais_2004_DB4_2_2_2,_home_Analise_digitais_2004_DB2_4_4_1,9.0,0.0153671,9.0,0.0147037,3.16597331528025
_home_Analise_digitais_2004_DB4_2_2_2,_home_Analise_digitais_2004_DB4_2_2_7,26.0,0.148411,171.0,0.0155606,193.06011562506043
_home_Analise_digitais_2004_DB4_2_2_2,_home_Analise_digitais_2004_DB4_4_4_5,7.0,0.0151041,5.0,0.0150917,2.14043005605506
_home_Analise_digitais_2004_DB4_2_2_2,_home_Analise_digitais_2004_DB3_3_3_4,6.0,0.0155504,3.0,0.0183082,0.85197983440171
_home_Analise_digitais_2004_DB4_2_2_2,_home_Analise_digitais_2004_DB1_4_4_7,4.0,0.0138107,5.0,0.0131462,1.96222302601613
_home_Analise_digitais_2004_DB4_2_2_2,_home_Analise_digitais_2004_DB1_3_3_8,14.0,0.0175228,6.0,0.01423,4.20670570109514
_home_Analise_digitais_2004_DB4_2_2_2,_home_Analise_digitais_2004_DB1_1_1_1,9.0,0.0155212,8.0,0.0137126,1.8480994980995
_home_Analise_digitais_2004_DB4_2_2_2,_home_Analise_digitais_2004_DB1_4_4_2,6.0,0.00601603,8.0,0.0146216,0.28164150664151
_home_Analise_digitais_2004_DB4_2_2_2,_home_Analise_digitais_2004_DB1_2_2_7,12.0,0.0161043,6.0,0.0127091,1.57332442461753
_home_Analise_digitais_2004_DB4_2_2_2,_home_Analise_digitais_2004_DB1_4_4_6,5.0,0.0168044,4.0,0.0146849,1.92054843304843
_home_Analise_digitais_2004_DB4_2_2_2,_home_Analise_digitais_2004_DB2_4_4_6,6.0,0.00953624,8.0,0.0136034,3.03904262221094
_home_Analise_digitais_2004_DB4_2_2_2,_home_Analise_digitais_2004_DB4_1_1_7,17.0,0.0164378,16.0,0.0189744,2.50487810800311
_home_Analise_digitais_2004_DB4_2_2_2,_home_Analise_digitais_2004_DB2_4_4_8,5.0,0.0141072,4.0,0.0160133,2.7047489757717
_home_Analise_digitais_2004_DB4_2_2_2,_home_Analise_digitais_2004_DB3_3_3_8,5.0,0.0146052,7.0,0.0177372,2.81007914043629
_home_Analise_digitais_2004_DB4_2_2_2,_home_Analise_digitais_2004_DB3_5_5_2,5.0,0.0159162,3.0,0.0146937,4.51558395155755
_home_Analise_digitais_2004_DB4_2_2_2,_home_Analise_digitais_2004_DB2_3_3_6,11.0,0.0151472,8.0,0.0174755,8.86595958741173
_home_Analise_digitais_2004_DB4_2_2_2,_home_Analise_digitais_2004_DB2_3_3_4,6.0,0.0167555,4.0,0.0154637,6.25390953625277
_home_Analise_digitais_2004_DB4_2_2_2,_home_Analise_digitais_2004_DB2_2_2_7,15.0,0.0146788,16.0,0.0154392,2.12844984536161
_home_Analise_digitais_2004_DB4_2_2_2,_home_Analise_digitais_2004_DB2_3_3_2,9.0,0.0171085,7.0,0.0127194,1.43798562548563
_home_Analise_digitais_2004_DB4_2_2_2,_home_Analise_digitais_2004_DB3_3_3_7,4.0,0.0180401,6.0,0.017092,0.0
_home_Analise_digitais_2004_DB4_2_2_2,_home_Analise_digitais_2004_DB2_4_4_7,5.0,0.0140827,9.0,0.0140634,2.19985093409007
_home_Analise_digitais_2004_DB4_2_2_2,_home_Analise_digitais_2004_DB1_4_4_4,10.0,0.0155641,6.0,0.0173975,4.38041120351351
_home_Analise_digitais_2004_DB4_2_2_2,_home_Analise_digitais_2004_DB4_1_1_1,8.0,0.0168033,8.0,6.86417e-14,1.55513229460598
_home_Analise_digitais_2004_DB4_2_2_2,_home_Analise_digitais_2004_DB4_2_2_4,31.0,0.0609152,77.0,0.0187462,104.84126612248443
_home_Analise_digitais_2004_DB4_2_2_2,_home_Analise_digitais_2004_DB1_2_2_2,7.0,0.0149864,4.0,0.0194427,2.71747280497281
_home_Analise_digitais_2004_DB4_2_2_2,_home_Analise_digitais_2004_DB1_4_4_1,11.0,0.0137235,11.0,0.0147135,5.20286122629357
_home_Analise_digitais_2004_DB4_2_2_2,_home_Analise_digitais_2004_DB1_2_2_5,6.0,0.0170648,7.0,0.0147162,10.6941171941172
_home_Analise_digitais_2004_DB4_2_2_2,_home_Analise_digitais_2004_DB1_5_5_1,14.0,0.0134539,8.0,0.0177425,4.86816687563245
_home_Analise_digitais_2004_DB4_2_2_2,_home_Analise_digitais_2004_DB1_5_5_2,9.0,0.0147426,4.0,0.0147003,2.6727160266634
_home_Analise_digitais_2004_DB4_2_2_2,_home_Analise_digitais_2004_DB3_4_4_8,9.0,0.0162556,6.0,0.0163934,2.24976447163947
_home_Analise_digitais_2004_DB4_2_2_2,_home_Analise_digitais_2004_DB4_4_4_2,6.0,0.0170321,7.0,0.0156019,7.13939710210338
_home_Analise_digitais_2004_DB4_2_2_2,_home_Analise_digitais_2004_DB3_3_3_6,5.0,0.0157701,5.0,0.0169295,0.70125407000407
_home_Analise_digitais_2004_DB4_2_2_2,_home_Analise_digitais_2004_DB4_1_1_2,13.0,0.0158861,9.0,0.0168253,4.92345550794396
_home_Analise_digitais_2004_DB4_2_2_2,_home_Analise_digitais_2004_DB4_3_3_3,11.0,0.0180461,5.0,0.00268072,1.55513229460598
_home_Analise_digitais_2004_DB4_2_2_2,_home_Analise_digitais_2004_DB4_2_2_8,19.0,0.0775286,70.0,0.0209209,91.94845940458703
_home_Analise_digitais_2004_DB4_2_2_2,_home_Analise_digitais_2004_DB4_5_5_8,8.0,0.0170036,6.0,0.0152459,1.35163947163947
_home_Analise_digitais_2004_DB4_2_2_2,_home_Analise_digitais_2004_DB3_4_4_4,6.0,0.0192887,6.0,0.0162094,1.50829380567753
_home_Analise_digitais_2004_DB4_2_2_2,_home_Analise_digitais_2004_DB2_5_5_2,11.0,0.0155879,14.0,0.0158456,1.79401709401709
_home_Analise_digitais_2004_DB4_2_2_2,_home_Analise_digitais_2004_DB1_3_3_5,9.0,0.0156461,4.0,0.0153475,2.87067463458973
_home_Analise_digitais_2004_DB4_2_2_2,_home_Analise_digitais_2004_DB4_2_2_1,32.0,0.0446961,46.0,0.0254634,52.42481235628446
_home_Analise_digitais_2004_DB3_1_1_7,_home_Analise_digitais_2004_DB1_5_5_7,9.0,0.0165933,6.0,0.0163287,1.25705567410531
_home_Analise_digitais_2004_DB3_1_1_7,_home_Analise_digitais_2004_DB2_4_4_2,7.0,0.0160757,8.0,0.0159356,2.19152856946975
_home_Analise_digitais_2004_DB3_1_1_7,_home_Analise_digitais_2004_DB1_4_4_3,7.0,0.0147441,6.0,0.0171982,1.13646723334525
_home_Analise_digitais_2004_DB3_1_1_7,_home_Analise_digitais_2004_DB1_5_5_6,8.0,0.0179559,6.0,0.0163162,1.95733330840283
_home_Analise_digitais_2004_DB3_1_1_7,_home_Analise_digitais_2004_DB4_5_5_6,10.0,0.0157689,10.0,0.0158893,2.50871760592349
_home_Analise_digitais_2004_DB3_1_1_7,_home_Analise_digitais_2004_DB3_2_2_5,10.0,0.0172271,9.0,0.0170735,0.68132455779515
_home_Analise_digitais_2004_DB3_1_1_7,_home_Analise_digitais_2004_DB2_2_2_4,6.0,0.0166895,3.0,0.016702,2.77028829014123
_home_Analise_digitais_2004_DB3_1_1_7,_home_Analise_digitais_2004_DB2_2_2_2,5.0,0.0157518,8.0,0.0206545,2.27706471336151
_home_Analise_digitais_2004_DB3_1_1_7,_home_Analise_digitais_2004_DB1_1_1_5,9.0,0.015861,5.0,0.0165214,4.57700620740807
_home_Analise_digitais_2004_DB3_1_1_7,_home_Analise_digitais_2004_DB4_5_5_5,12.0,0.0153563,11.0,0.0170481,1.02928578774167
_home_Analise_digitais_2004_DB3_1_1_7,_home_Analise_digitais_2004_DB3_5_5_8,7.0,0.016483,4.0,0.0189618,0.54126216920334
_home_Analise_digitais_2004_DB3_1_1_7,_home_Analise_digitais_2004_DB3_4_4_6,10.0,0.0172499,5.0,0.01687,2.29988561097896
_home_Analise_digitais_2004_DB3_1_1_7,_home_Analise_digitais_2004_DB2_5_5_7,7.0,0.019701,4.0,0.0178153,0.70562109459168
_home_Analise_digitais_2004_DB3_1_1_7,_home_Analise_digitais_2004_DB3_3_3_1,8.0,0.0154123,7.0,0.0168915,1.72195030605917
_home_Analise_digitais_2004_DB3_1_1_7,_home_Analise_digitais_2004_DB3_5_5_4,7.0,0.01656,5.0,0.0186827,5.9579262131047
_home_Analise_digitais_2004_DB3_1_1_7,_home_Analise_digitais_2004_DB2_1_1_7,11.0,0.0167152,6.0,0.0173146,2.43773526132861
_home_Analise_digitais_2004_DB3_1_1_7,_home_Analise_digitais_2004_DB2_1_1_1,10.0,0.0172106,6.0,0.0177106,4.87405847673757
_home_Analise_digitais_2004_DB3_1_1_7,_home_Analise_digitais_2004_DB4_4_4_6,16.0,0.0154328,7.0,0.0211755,1.81562564273961
_home_Analise_digitais_2004_DB3_1_1_7,_home_Analise_digitais_2004_DB4_4_4_8,13.0,0.016957,9.0,0.0191916,5.86889346367592
_home_Analise_digitais_2004_DB3_1_1_7,_home_Analise_digitais_2004_DB3_3_3_2,7.0,0.016725,7.0,0.0170288,6.05040611150105
_home_Analise_digitais_2004_DB3_1_1_7,_home_Analise_digitais_2004_DB1_3_3_7,5.0,0.0150024,6.0,0.0163102,2.59100294566826
_home_Analise_digitais_2004_DB3_1_1_7,_home_Analise_digitais_2004_DB4_2_2_6,6.0,0.0168728,4.0,0.0180769,8.45603392918477
_home_Analise_digitais_2004_DB3_1_1_7,_home_Analise_digitais_2004_DB3_1_1_1,93.0,0.0414161,60.0,0.0343389,133.74703604125415
_home_Analise_digitais_2004_DB3_1_1_7,_home_Analise_digitais_2004_DB1_1_1_7,6.0,0.0158071,6.0,0.0166431,2.84182723470825
_home_Analise_digitais_2004_DB3_1_1_7,_home_Analise_digitais_2004_DB3_4_4_2,6.0,0.0163961,4.0,0.0181772,0.0
_home_Analise_digitais_2004_DB3_1_1_7,_home_Analise_digitais_2004_DB1_2_2_6,8.0,0.0162056,9.0,0.0180099,2.17269993937951
_home_Analise_digitais_2004_DB3_1_1_7,_home_Analise_digitais_2004_DB2_3_3_3,9.0,0.0157543,5.0,0.017429,6.54008233402526
_home_Analise_digitais_2004_DB3_1_1_7,_home_Analise_digitais_2004_DB1_4_4_8,5.0,0.0160432,6.0,0.0157857,1.15887182670271
_home_Analise_digitais_2004_DB3_1_1_7,_home_Analise_digitais_2004_DB2_5_5_1,7.0,0.0201648,4.0,0.01928,4.7907598537003
_home_Analise_digitais_2004_DB3_1_1_7,_home_Analise_digitais_2004_DB2_5_5_4,7.0,0.0177089,5.0,0.018507,2.03764617735206
_home_Analise_digitais_2004_DB3_1_1_7,_home_Analise_digitais_2004_DB4_3_3_1,8.0,0.015795,7.0,0.0158295,1.12659983732845
_home_Analise_digitais_2004_DB3_1_1_7,_home_Analise_digitais_2004_DB3_5_5_3,6.0,0.01697,6.0,0.0162818,3.55425312610447
_home_Analise_digitais_2004_DB3_1_1_7,_home_Analise_digitais_2004_DB1_3_3_1,4.0,0.0185552,7.0,0.0182314,2.84290255890154
_home_Analise_digitais_2004_DB3_1_1_7,_home_Analise_digitais_2004_DB2_2_2_3,5.0,0.0178048,6.0,0.0190097,4.93812154971154
_home_Analise_digitais_2004_DB3_1_1_7,_home_Analise_digitais_2004_DB2_1_1_5,7.0,0.016064,6.0,0.0170697,2.57899190059433
_home_Analise_digitais_2004_DB3_1_1_7,_home_Analise_digitais_2004_DB4_1_1_5,8.0,0.0155011,5.0,0.0152235,3.25236140871069
_home_Analise_digitais_2004_DB3_1_1_7,_home_Analise_digitais_2004_DB1_2_2_3,7.0,0.0158567,8.0,0.0176567,0.49347969121894
_home_Analise_digitais_2004_DB3_1_1_7,_home_Analise_digitais_2004_DB2_4_4_1,8.0,0.0179946,5.0,0.0172614,3.8480199513164
_home_Analise_digitais_2004_DB3_1_1_7,_home_Analise_digitais_2004_DB4_2_2_7,8.0,0.0159136,4.0,0.0177965,1.93800904977375
_home_Analise_digitais_2004_DB3_1_1_7,_home_Analise_digitais_2004_DB4_4_4_5,14.0,0.0163096,11.0,0.0181662,9.33160016227867
_home_Analise_digitais_2004_DB3_1_1_7,_home_Analise_digitais_2004_DB3_3_3_4,5.0,0.0151971,9.0,0.0153495,2.44175027637803
_home_Analise_digitais_2004_DB3_1_1_7,_home_Analise_digitais_2004_DB1_4_4_7,5.0,0.0161913,6.0,0.0161958,2.98628266594798
_home_Analise_digitais_2004_DB3_1_1_7,_home_Analise_digitais_2004_DB1_3_3_8,11.0,0.0150697,10.0,0.0188955,5.87511297994699
_home_Analise_digitais_2004_DB3_1_1_7,_home_Analise_digitais_2004_DB1_1_1_1,5.0,0.0159453,4.0,0.0178091,7.91783975633713
_home_Analise_digitais_2004_DB3_1_1_7,_home_Analise_digitais_2004_DB1_4_4_2,7.0,0.0176208,5.0,0.0165415,0.89269737615326
_home_Analise_digitais_2004_DB3_1_1_7,_home_Analise_digitais_2004_DB1_2_2_7,7.0,0.0165725,7.0,0.016834,6.18835732067511
_home_Analise_digitais_2004_DB3_1_1_7,_home_Analise_digitais_2004_DB1_4_4_6,6.0,0.0152085,8.0,0.0170656,0.60282805429864
_home_Analise_digitais_2004_DB3_1_1_7,_home_Analise_digitais_2004_DB2_4_4_6,5.0,0.0146436,3.0,0.0152424,0.63273148420207
_home_Analise_digitais_2004_DB3_1_1_7,_home_Analise_digitais_2004_DB4_1_1_7,4.0,0.0171053,4.0,0.0170869,0.76636243658302
_home_Analise_digitais_2004_DB3_1_1_7,_home_Analise_digitais_2004_DB2_4_4_8,7.0,0.0162721,4.0,0.0155514,0.57309453024694
_home_Analise_digitais_2004_DB3_1_1_7,_home_Analise_digitais_2004_DB3_3_3_8,8.0,0.0159549,5.0,0.015233,1.80829870409703
_home_Analise_digitais_2004_DB3_1_1_7,_home_Analise_digitais_2004_DB3_5_5_2,7.0,0.0147455,4.0,0.0179322,6.82770435414582
_home_Analise_digitais_2004_DB3_1_1_7,_home_Analise_digitais_2004_DB2_3_3_6,7.0,0.0165047,5.0,0.0161478,4.92508101488882
_home_Analise_digitais_2004_DB3_1_1_7,_home_Analise_digitais_2004_DB2_3_3_4,10.0,0.019452,7.0,0.0179121,4.88166590414698
_home_Analise_digitais_2004_DB3_1_1_7,_home_Analise_digitais_2004_DB2_2_2_7,7.0,0.0162644,6.0,0.0157317,2.76528177704648
_home_Analise_digitais_2004_DB3_1_1_7,_home_Analise_digitais_2004_DB2_3_3_2,6.0,0.0177989,4.0,0.0167601,2.27487145207733
_home_Analise_digitais_2004_DB3_1_1_7,_home_Analise_digitais_2004_DB3_3_3_7,8.0,0.0155957,9.0,0.0170663,4.57394388395197
_home_Analise_digitais_2004_DB3_1_1_7,_home_Analise_digitais_2004_DB2_4_4_7,6.0,0.0155055,6.0,0.0151642,3.39908199358201
_home_Analise_digitais_2004_DB3_1_1_7,_home_Analise_digitais_2004_DB1_4_4_4,9.0,0.0171492,7.0,0.0157762,0.81472052902534
_home_Analise_digitais_2004_DB3_1_1_7,_home_Analise_digitais_2004_DB4_1_1_1,8.0,0.0164464,9.0,0.0168481,2.00311951979909
_home_Analise_digitais_2004_DB3_1_1_7,_home_Analise_digitais_2004_DB4_2_2_4,5.0,0.0159154,7.0,0.0158765,1.4978085150144
_home_Analise_digitais_2004_DB3_1_1_7,_home_Analise_digitais_2004_DB1_2_2_2,10.0,0.0166136,11.0,0.0183428,2.8394362173774
_home_Analise_digitais_2004_DB3_1_1_7,_home_Analise_digitais_2004_DB1_4_4_1,6.0,0.0181702,5.0,0.016497,4.25098061339568
_home_Analise_digitais_2004_DB3_1_1_7,_home_Analise_digitais_2004_DB1_2_2_5,9.0,0.0159801,7.0,0.017455,2.46304247223365
_home_Analise_digitais_2004_DB3_1_1_7,_home_Analise_digitais_2004_DB1_5_5_1,4.0,0.0193233,6.0,0.0152277,1.87623021839553
_home_Analise_digitais_2004_DB3_1_1_7,_home_Analise_digitais_2004_DB1_5_5_2,5.0,0.0176624,6.0,0.0150622,4.68086371866527
_home_Analise_digitais_2004_DB3_1_1_7,_home_Analise_digitais_2004_DB3_4_4_8,6.0,0.0152077,4.0,0.0161488,1.18724119018237
_home_Analise_digitais_2004_DB3_1_1_7,_home_Analise_digitais_2004_DB4_4_4_2,10.0,0.0155612,7.0,0.0174532,0.0
_home_Analise_digitais_2004_DB3_1_1_7,_home_Analise_digitais_2004_DB3_3_3_6,9.0,0.0167927,6.0,0.016896,4.79720977753884
_home_Analise_digitais_2004_DB3_1_1_7,_home_Analise_digitais_2004_DB4_1_1_2,4.0,0.016623,4.0,0.0167005,3.75441317887445
_home_Analise_digitais_2004_DB3_1_1_7,_home_Analise_digitais_2004_DB4_3_3_3,4.0,0.0183816,7.0,0.0177129,2.71789224707182
_home_Analise_digitais_2004_DB3_1_1_7,_home_Analise_digitais_2004_DB4_2_2_8,6.0,0.0170563,4.0,0.0193767,1.89966210260328
_home_Analise_digitais_2004_DB3_1_1_7,_home_Analise_digitais_2004_DB4_5_5_8,12.0,0.017583,8.0,0.019433,2.71605237899356
_home_Analise_digitais_2004_DB3_1_1_7,_home_Analise_digitais_2004_DB3_4_4_4,6.0,0.0148922,5.0,0.0163119,17.1607934836389
_home_Analise_digitais_2004_DB3_1_1_7,_home_Analise_digitais_2004_DB2_5_5_2,6.0,0.0162831,4.0,0.0176226,1.39576306046894
_home_Analise_digitais_2004_DB3_1_1_7,_home_Analise_digitais_2004_DB1_3_3_5,6.0,0.0168438,4.0,0.0157664,0.74165137027235
_home_Analise_digitais_2004_DB3_1_1_7,_home_Analise_digitais_2004_DB4_2_2_1,4.0,0.0157838,4.0,0.0180212,1.5440585150144
_home_Analise_digitais_2004_DB1_5_5_7,_home_Analise_digitais_2004_DB2_4_4_2,7.0,0.0118848,6.0,0.014484,12.38142544392544
_home_Analise_digitais_2004_DB1_5_5_7,_home_Analise_digitais_2004_DB1_4_4_3,3.0,0.0149853,4.0,0.0140233,1.91694433896022
_home_Analise_digitais_2004_DB1_5_5_7,_home_Analise_digitais_2004_DB1_5_5_6,20.0,0.0671573,132.0,0.0150019,156.2345500311871
_home_Analise_digitais_2004_DB1_5_5_7,_home_Analise_digitais_2004_DB4_5_5_6,7.0,0.0159087,7.0,0.0142576,0.66406687062937
_home_Analise_digitais_2004_DB1_5_5_7,_home_Analise_digitais_2004_DB3_2_2_5,4.0,0.0147108,4.0,0.0163972,1.4233555506993
_home_Analise_digitais_2004_DB1_5_5_7,_home_Analise_digitais_2004_DB2_2_2_4,5.0,0.013201,5.0,0.0147705,1.40712251902509
_home_Analise_digitais_2004_DB1_5_5_7,_home_Analise_digitais_2004_DB2_2_2_2,6.0,0.0157191,6.0,0.0192208,2.15404531547998
_home_Analise_digitais_2004_DB1_5_5_7,_home_Analise_digitais_2004_DB1_1_1_5,6.0,0.0144019,4.0,0.0152794,0.61696896853147
_home_Analise_digitais_2004_DB1_5_5_7,_home_Analise_digitais_2004_DB4_5_5_5,5.0,0.0144786,4.0,0.0146493,1.10067198426574
_home_Analise_digitais_2004_DB1_5_5_7,_home_Analise_digitais_2004_DB3_5_5_8,6.0,0.0147625,4.0,0.0156473,1.96614658319622
_home_Analise_digitais_2004_DB1_5_5_7,_home_Analise_digitais_2004_DB3_4_4_6,4.0,0.0150353,4.0,0.0170114,2.00436207813925
_home_Analise_digitais_2004_DB1_5_5_7,_home_Analise_digitais_2004_DB2_5_5_7,5.0,0.0157316,3.0,0.0141874,5.84274403401879
_home_Analise_digitais_2004_DB1_5_5_7,_home_Analise_digitais_2004_DB3_3_3_1,6.0,0.0152608,7.0,0.014712,9.17169796485963
_home_Analise_digitais_2004_DB1_5_5_7,_home_Analise_digitais_2004_DB3_5_5_4,4.0,0.0150442,3.0,0.0135822,0.70886731408835
_home_Analise_digitais_2004_DB1_5_5_7,_home_Analise_digitais_2004_DB2_1_1_7,6.0,0.013932,4.0,0.0145639,0.68181390620249
_home_Analise_digitais_2004_DB1_5_5_7,_home_Analise_digitais_2004_DB2_1_1_1,6.0,0.0137241,4.0,0.014638,0.74343555749806
_home_Analise_digitais_2004_DB1_5_5_7,_home_Analise_digitais_2004_DB4_4_4_6,10.0,0.015053,3.0,0.0161992,10.20499432999433
_home_Analise_digitais_2004_DB1_5_5_7,_home_Analise_digitais_2004_DB4_4_4_8,7.0,0.0137367,4.0,0.0137503,2.16528707572915
_home_Analise_digitais_2004_DB1_5_5_7,_home_Analise_digitais_2004_DB3_3_3_2,5.0,0.0153641,4.0,0.0176952,7.61936951707992
_home_Analise_digitais_2004_DB1_5_5_7,_home_Analise_digitais_2004_DB1_3_3_7,7.0,0.0148461,6.0,0.0164391,2.58841462955148
_home_Analise_digitais_2004_DB1_5_5_7,_home_Analise_digitais_2004_DB4_2_2_6,5.0,0.015379,3.0,0.0155867,3.8167407125328
_home_Analise_digitais_2004_DB1_5_5_7,_home_Analise_digitais_2004_DB3_1_1_1,6.0,0.0156963,5.0,0.0178152,18.63257182007182
_home_Analise_digitais_2004_DB1_5_5_7,_home_Analise_digitais_2004_DB1_1_1_7,5.0,0.0132683,6.0,0.015976,0.0
_home_Analise_digitais_2004_DB1_5_5_7,_home_Analise_digitais_2004_DB3_4_4_2,9.0,0.0156234,6.0,0.0151053,4.18733657019548
_home_Analise_digitais_2004_DB1_5_5_7,_home_Analise_digitais_2004_DB1_2_2_6,5.0,0.0137816,4.0,0.0137597,1.74863159044903
_home_Analise_digitais_2004_DB1_5_5_7,_home_Analise_digitais_2004_DB2_3_3_3,5.0,0.0156079,4.0,0.0145272,7.92848914699162
_home_Analise_digitais_2004_DB1_5_5_7,_home_Analise_digitais_2004_DB1_4_4_8,4.0,0.0133034,3.0,0.0150057,3.04558898197512
_home_Analise_digitais_2004_DB1_5_5_7,_home_Analise_digitais_2004_DB2_5_5_1,11.0,0.0162371,5.0,0.0152128,4.72263264788018
_home_Analise_digitais_2004_DB1_5_5_7,_home_Analise_digitais_2004_DB2_5_5_4,6.0,0.0150504,6.0,0.0150014,3.79633790302108
_home_Analise_digitais_2004_DB1_5_5_7,_home_Analise_digitais_2004_DB4_3_3_1,12.0,0.0154114,8.0,0.0153181,1.91771098219962
_home_Analise_digitais_2004_DB1_5_5_7,_home_Analise_digitais_2004_DB3_5_5_3,6.0,0.0154705,5.0,0.0132515,0.72048732517483
_home_Analise_digitais_2004_DB1_5_5_7,_home_Analise_digitais_2004_DB1_3_3_1,7.0,0.0127175,8.0,0.0156705,2.79610693724379
_home_Analise_digitais_2004_DB1_5_5_7,_home_Analise_digitais_2004_DB2_2_2_3,7.0,0.0173273,6.0,0.0160762,0.0
_home_Analise_digitais_2004_DB1_5_5_7,_home_Analise_digitais_2004_DB2_1_1_5,8.0,0.0150235,4.0,0.0173229,1.22083264257295
_home_Analise_digitais_2004_DB1_5_5_7,_home_Analise_digitais_2004_DB4_1_1_5,13.0,0.015068,7.0,0.00362555,2.30633420997106
_home_Analise_digitais_2004_DB1_5_5_7,_home_Analise_digitais_2004_DB1_2_2_3,4.0,0.0148015,0.0,0.015784,0.61228261011377
_home_Analise_digitais_2004_DB1_5_5_7,_home_Analise_digitais_2004_DB2_4_4_1,8.0,0.0123983,10.0,0.0139776,0.86815777972028
_home_Analise_digitais_2004_DB1_5_5_7,_home_Analise_digitais_2004_DB4_2_2_7,11.0,0.0148244,9.0,0.0167733,3.74306072009916
_home_Analise_digitais_2004_DB1_5_5_7,_home_Analise_digitais_2004_DB4_4_4_5,9.0,0.0126555,6.0,0.0140754,0.62230347777223
_home_Analise_digitais_2004_DB1_5_5_7,_home_Analise_digitais_2004_DB3_3_3_4,5.0,0.0160185,4.0,0.0168674,1.90518192744755
_home_Analise_digitais_2004_DB1_5_5_7,_home_Analise_digitais_2004_DB1_4_4_7,5.0,0.0140641,4.0,0.0144862,1.71855633590547
_home_Analise_digitais_2004_DB1_5_5_7,_home_Analise_digitais_2004_DB1_3_3_8,7.0,0.0146734,4.0,0.0156635,0.66823199122306
_home_Analise_digitais_2004_DB1_5_5_7,_home_Analise_digitais_2004_DB1_1_1_1,7.0,0.016885,9.0,0.0149059,9.2111716771989
_home_Analise_digitais_2004_DB1_5_5_7,_home_Analise_digitais_2004_DB1_4_4_2,6.0,0.013208,8.0,0.0132895,3.226015486164
_home_Analise_digitais_2004_DB1_5_5_7,_home_Analise_digitais_2004_DB1_2_2_7,12.0,0.0146835,8.0,0.0154945,0.81185683928141
_home_Analise_digitais_2004_DB1_5_5_7,_home_Analise_digitais_2004_DB1_4_4_6,4.0,0.0124107,7.0,0.0148909,2.88576813811189
_home_Analise_digitais_2004_DB1_5_5_7,_home_Analise_digitais_2004_DB2_4_4_6,7.0,0.0143169,6.0,0.013694,0.67948691933067
_home_Analise_digitais_2004_DB1_5_5_7,_home_Analise_digitais_2004_DB4_1_1_7,7.0,0.0144462,5.0,0.0145961,2.65573280885781
_home_Analise_digitais_2004_DB1_5_5_7,_home_Analise_digitais_2004_DB2_4_4_8,4.0,0.0152184,3.0,0.0145638,0.69189744914177
_home_Analise_digitais_2004_DB1_5_5_7,_home_Analise_digitais_2004_DB3_3_3_8,6.0,0.0144066,4.0,0.0140101,2.09089693788354
_home_Analise_digitais_2004_DB1_5_5_7,_home_Analise_digitais_2004_DB3_5_5_2,5.0,0.0149164,3.0,0.0136094,2.3794798951049
_home_Analise_digitais_2004_DB1_5_5_7,_home_Analise_digitais_2004_DB2_3_3_6,7.0,0.0162584,6.0,0.0142318,0.87291848776224
